Chr Gene nSNPs nSims Start Stop Test Pvalue
"15" "ADAMTS17" 119 1000 98329165 98699706 146.903285078131 0.21
"15" "ADAMTS7" 16 1000 76838599 76890828 13.507982790371 0.472
"15" "ADAMTSL3" 60 1000 82113841 82499597 43.9957342002395 0.677
"15" "ADPGK" 12 1000 70830760 70863179 15.3378543705095 0.263
"15" "AEN" 20 1000 86965530 86976516 20.0739917534835 0.394
"15" "AGBL1" 200 1000 84486245 85373287 229.212491649413 0.259
"15" "AKAP13" 81 1000 83724874 84093590 109.184191843211 0.208
"15" "ALDH1A2" 39 1000 56032918 56145198 12.9779574980786 0.793
"15" "ALDH1A3" 26 1000 99237531 99274353 20.8198401312299 0.526
"15" "ALPK3" 62 1000 83160914 83217712 36.3635081361602 0.828
"15" "ANKDD1A" 27 1000 62991153 63038094 34.5358319242281 0.242
"15" "ANP32A" 15 1000 66859258 66900277 12.114836989338 0.536
"15" "ANPEP" 31 1000 88129129 88159076 32.866451576433 0.335
"15" "ANXA2" 25 1000 58426641 58477477 34.3216177411603 0.196
"15" "AP3B2" 19 1000 81125087 81175689 6.35203172451173 0.928
"15" "AP3S2" 31 1000 88174834 88238621 48.1614985779816 0.129
"15" "AP4E1" 14 1000 48988237 49085389 6.95948101150007 0.738
"15" "APBA2" 48 1000 27001144 27197807 55.4094604587405 0.313
"15" "APH1B" 18 1000 61356843 61385166 31.2216170758185 0.123
"15" "AQP9" 30 1000 56217699 56265402 18.5712051550611 0.76
"15" "AQR" 33 1000 32935843 33049287 53.9898824512384 0.128
"15" "ARHGAP11A" 27 1000 30694982 30719160 15.1109269448523 0.858
"15" "ARHGAP11B" 5 1000 28706170 28718305 3.65999116098138 0.49
"15" "ARID3B" 11 1000 72620600 72677525 12.9594372453189 0.287
"15" "ARIH1" 4 1000 70553720 70665950 0.26712183148773 0.987
"15" "ARNT2" 63 1000 78483746 78677332 74.8325520405127 0.28
"15" "ARPP-19" 14 1000 50626723 50648505 10.1099122381648 0.563
"15" "ARRDC4" 14 1e+05 96304936 96318072 36.9574016583477 0.02247
"15" "ASB7" 38 1000 98960357 99007174 59.3031294855731 0.107
"15" "ATP10A" 102 1000 23474952 23659442 72.3668092693901 0.862
"15" "ATP8B4" 77 1000 47937726 48198711 42.9029931844363 0.89
"15" "ATPBD4" 27 1000 33450374 33625656 14.9170659164794 0.732
"15" "AVEN" 46 1e+05 31945719 32118595 82.9309161547226 0.07126
"15" "B2M" 14 1000 42790976 42797649 2.69554672411639 0.969
"15" "BAHD1" 24 1000 38520702 38547733 11.2647584319134 0.793
"15" "BBS4" 10 1000 70765587 70817869 9.97636454808151 0.359
"15" "BCL2A1" 10 1000 78040286 78050698 7.53782229575961 0.538
"15" "BCL2L10" 12 1000 50189113 50192264 6.35542597075268 0.688
"15" "BLM" 27 1000 89061582 89159690 29.0082678637963 0.334
"15" "BMF" 16 1000 38167382 38188367 18.1476799880427 0.334
"15" "BNC1" 9 1000 81715658 81744472 2.65301824067746 0.859
"15" "BNIP2" 12 1000 57742353 57768934 6.33177615344942 0.576
"15" "BRUNOL6" 6 1000 70364122 70399579 6.7126852664509 0.334
"15" "BTBD1" 21 1000 81476184 81527110 7.53867479680791 0.852
"15" "BUB1B" 28 1000 38240501 38300629 33.5805876059234 0.277
"15" "C15orf15" 14 1000 53260803 53276523 16.4568953418487 0.318
"15" "C15orf17" 20 1000 72979380 72986515 31.1191711433627 0.2
"15" "C15orf2" 13 1000 22471633 22479686 3.01528369882569 0.956
"15" "C15orf23" 31 1000 38462284 38473299 15.799206929192 0.833
"15" "C15orf24" 15 1000 32163515 32181345 6.99470919255725 0.848
"15" "C15orf26" 19 1000 79213698 79228571 10.1733961598866 0.772
"15" "C15orf27" 29 1000 74139353 74284359 27.2270339818233 0.51
"15" "C15orf29" 27 1000 32220166 32289515 10.2296083816485 0.934
"15" "C15orf32" 61 1000 90815910 90845351 42.7796314446818 0.73
"15" "C15orf33" 22 1000 47407883 47700410 21.0375805990048 0.399
"15" "C15orf37" 16 1000 78002167 78004249 20.6023688482493 0.255
"15" "C15orf38" 12 1e+05 88244835 88257226 29.3921165462896 0.0472
"15" "C15orf39" 8 1000 73281273 73291563 2.6448434523124 0.912
"15" "C15orf40" 18 1000 81464407 81471362 3.47705786345166 0.96
"15" "C15orf41" 61 1000 34659103 34889741 52.473482294863 0.538
"15" "C15orf42" 25 1e+05 87919821 87972257 63.9335145924497 0.059
"15" "C15orf43" 5 1000 43036194 43058713 5.99778432439794 0.263
"15" "C15orf44" 14 1000 63658170 63690460 13.3904506349029 0.422
"15" "C15orf48" 9 1000 43510054 43512939 3.0430163164942 0.859
"15" "C15orf52" 31 1000 38410944 38420460 14.0536387554263 0.928
"15" "C15orf53" 39 1000 36776090 36779531 21.9129876172176 0.856
"15" "C15orf54" 38 1000 37330210 37334340 24.1735749539671 0.764
"15" "C15orf55" 23 1000 32425357 32437223 20.6620541630489 0.496
"15" "C15orf56" 26 1000 38330159 38332402 22.9938312670689 0.536
"15" "C15orf57" 19 1000 38632589 38644544 6.70267118860519 0.804
"15" "C15orf58" 25 1000 88578490 88586316 22.7947104195115 0.434
"15" "C15orf59" 26 1000 71819193 71830869 35.9363772314025 0.209
"15" "CA12" 28 1000 61402782 61461128 33.0277237504157 0.277
"15" "CALML4" 11 1e+05 66270096 66285502 50.7208634552297 0.0204
"15" "CAPN3" 17 1000 40427592 40491807 21.6485163023153 0.258
"15" "CASC4" 3 1000 42368220 42495247 0.72027417326863 0.827
"15" "CASC5" 27 1000 38673738 38742173 8.45638423065123 0.815
"15" "CATSPER2" 6 1000 41710063 41728331 7.53337787808228 0.255
"15" "CCDC33" 41 1000 72315719 72415535 21.0891096318551 0.792
"15" "CCNB2" 11 1000 57184611 57204536 13.1573688079607 0.281
"15" "CCNDBP1" 10 1000 41264831 41274687 7.48301100930171 0.507
"15" "CCPG1" 16 1000 53434729 53487866 2.63580262914447 0.986
"15" "CD276" 19 1000 71763674 71793912 27.1912539475517 0.19
"15" "CDAN1" 19 1000 40803051 40816709 30.6152454884508 0.178
"15" "CEP152" 22 1000 46817639 46890476 9.30923873171191 0.871
"15" "CEP27" 13 1000 40628344 40647334 5.18507209674457 0.654
"15" "CGNL1" 119 1000 55455996 55630213 102.045147799412 0.609
"15" "CHAC1" 9 1e+05 39032982 39036002 23.5734439990594 0.04302
"15" "CHD2" 49 1000 91244554 91372241 68.5892422395904 0.168
"15" "CHP" 20 1000 39310728 39361375 15.0875935906269 0.539
"15" "CHRM5" 22 1000 32048380 32144579 9.78535795615237 0.823
"15" "CHRNA3" 23 1000 76674705 76700377 35.3215263698348 0.184
"15" "CHRNA5" 23 1000 76644960 76673515 28.2676988128356 0.282
"15" "CHRNA7" 22 1000 30110017 30248527 10.932606817276 0.846
"15" "CHRNB4" 24 1000 76703690 76720642 36.1179521558217 0.188
"15" "CHST14" 17 1000 38550504 38552646 5.8262729891601 0.834
"15" "CHSY1" 41 1000 99533454 99609649 37.092723681624 0.506
"15" "CIB1" 27 1000 88574480 88578283 27.5030612610543 0.383
"15" "CIB2" 27 1e+05 76184045 76210933 51.4423792279786 0.08222
"15" "CILP" 16 1000 63275389 63290893 10.4539409429868 0.598
"15" "CKMT1A" 3 1000 41772375 41778712 3.33772495401636 0.324
"15" "CKMT1B" 8 1000 41672543 41678896 8.80376813284093 0.288
"15" "CLK3" 12 1000 72687765 72709595 16.3769428015955 0.25
"15" "CLN6" 11 1e+05 66286383 66309079 39.7194912206392 0.03199
"15" "CLPX" 14 1000 63229836 63264616 10.0607886277729 0.507
"15" "COMMD4" 5 1000 73415426 73419667 8.40075902453198 0.179
"15" "COPS2" 8 1000 47206833 47235073 9.1772989226892 0.31
"15" "CORO2B" 47 1000 66658626 66807198 51.9080482357142 0.312
"15" "COX5A" 19 1000 72999669 73017548 20.8681002819777 0.292
"15" "CPEB1" 16 1000 81009005 81113783 3.77211452718661 0.96
"15" "CPLX3" 18 1000 72906003 72911189 33.4222582699962 0.147
"15" "CRABP1" 22 1000 76419720 76427627 14.9012613371409 0.691
"15" "CRTC3" 32 1000 88874201 88989581 47.7876573856302 0.179
"15" "CSK" 20 1000 72861477 72882592 36.8926197349019 0.144
"15" "CSNK1G1" 14 1000 62244768 62435495 3.99341128363678 0.909
"15" "CSPG4" 32 1000 73753717 73792244 30.1169688676938 0.422
"15" "CTDSPL2" 8 1000 42506870 42606721 3.62554088830723 0.812
"15" "CTSH" 20 1000 77001146 77024475 13.4287051216245 0.647
"15" "CYFIP1" 57 1000 20444124 20555044 65.6366463241813 0.27
"15" "CYP11A1" 30 1000 72417155 72447134 12.5368241635809 0.783
"15" "CYP19A1" 52 1000 49287545 49418087 33.597480951655 0.725
"15" "CYP1A1" 10 1000 72798935 72804930 12.7953834107806 0.258
"15" "CYP1A2" 13 1000 72828236 72835994 20.7227355850718 0.173
"15" "DAPK2" 30 1e+05 61986287 62125574 53.3810352307165 0.08613
"15" "DENND4A" 17 1000 63741169 63871516 25.7843752292857 0.185
"15" "DET1" 14 1e+05 86856717 86890888 30.3090337330707 0.07645
"15" "DIS3L" 22 1000 64372713 64413290 14.6083025301006 0.619
"15" "DISP2" 32 1000 38437725 38450548 18.2351958318455 0.815
"15" "DLL4" 10 1e+05 39008838 39018529 23.5734450043694 0.05571
"15" "DMN" 51 1000 97462808 97493323 43.0503913817781 0.575
"15" "DMXL2" 20 1000 49527230 49702259 18.6914611291831 0.358
"15" "DNAJA4" 37 1000 76343541 76361593 25.0703780713864 0.667
"15" "DNAJC17" 16 1000 38847362 38886947 4.31727938619262 0.919
"15" "DPP8" 13 1000 63525050 63597088 16.8742213918882 0.248
"15" "DTWD1" 10 1000 47700587 47723154 7.15623314305377 0.547
"15" "DUOX1" 26 1000 43209483 43245066 15.3705740158288 0.709
"15" "DUOX2" 20 1000 43172143 43193651 10.2916303976695 0.738
"15" "DUOXA1" 23 1000 43196977 43209349 14.5797492978641 0.666
"15" "DUOXA2" 23 1000 43193815 43197593 12.9212217898756 0.725
"15" "DUT" 12 1000 46410912 46422862 1.83317812794239 0.922
"15" "DYX1C1" 25 1000 53497245 53587724 15.6449318477078 0.733
"15" "EDC3" 17 1000 72709951 72775413 23.4330885931341 0.214
"15" "EFTUD1" 46 1000 80209615 80342159 12.4011069457808 0.995
"15" "EHD4" 48 1000 39978930 40052034 24.4812610472617 0.903
"15" "EID1" 22 1000 46957581 46959672 26.3214019813888 0.273
"15" "EIF2AK4" 31 1000 38013638 38115089 17.8385942229616 0.822
"15" "EIF3J" 4 1000 42616557 42642293 3.26294435647126 0.459
"15" "ELL3" 14 1000 41852089 41856794 7.39755942340881 0.573
"15" "EPB42" 17 1000 41276717 41300615 10.39068807322 0.62
"15" "ETFA" 20 1000 74295683 74390865 2.71887582309884 0.991
"15" "EXDL1" 17 1000 39262222 39310187 15.9844454081138 0.403
"15" "FAH" 26 1000 78232395 78265737 6.70194832778777 0.981
"15" "FAM103A1" 15 1000 81445998 81450427 4.93967490671952 0.832
"15" "FAM108C1" 34 1000 78774706 78835017 31.2936310183605 0.486
"15" "FAM148A" 9 1000 60146467 60150408 12.7048969870899 0.209
"15" "FAM148B" 22 1000 60243028 60244774 11.3365828741343 0.809
"15" "FAM154B" 12 1000 80342206 80364322 3.49422933776874 0.95
"15" "FAM169B" 59 1000 96797913 96875134 75.9735495072102 0.228
"15" "FAM174B" 40 1000 90961682 91000035 36.1446726827976 0.463
"15" "FAM63B" 19 1000 56850684 56937026 11.8078308255911 0.62
"15" "FAM81A" 32 1000 57517663 57603043 16.5698593911458 0.872
"15" "FAM82A2" 11 1000 38815377 38834750 2.64156110653255 0.863
"15" "FAM96A" 10 1000 62151813 62173260 7.04107281927677 0.536
"15" "FAM98B" 25 1000 36533619 36564355 13.6976802717512 0.761
"15" "FANCI" 22 1e+05 87588197 87661366 50.7657156642758 0.07539
"15" "FBN1" 28 1000 46487796 46725210 17.6197414685395 0.578
"15" "FBXL22" 11 1e+05 61676648 61681673 37.8236638180862 0.01665
"15" "FBXO22" 7 1000 73983254 74013999 2.6679417069734 0.845
"15" "FEM1B" 23 1000 66357194 66370694 29.813775515676 0.249
"15" "FES" 19 1000 89228712 89240010 11.8527067180878 0.695
"15" "FGF7" 7 1000 47502750 47566815 10.5062324694199 0.201
"15" "FLJ11506" 23 1000 65280420 65334128 31.7449826691994 0.223
"15" "FMN1" 120 1000 30853636 31147377 51.180611782387 0.991
"15" "FOXB1" 14 1000 58083712 58085434 7.1835147718158 0.81
"15" "FRMD5" 25 1000 41953021 42274721 11.064024296682 0.842
"15" "FSD2" 34 1000 81225077 81271860 15.5317658687359 0.868
"15" "FSIP1" 46 1000 37679523 37862331 42.0851129595807 0.435
"15" "FURIN" 21 1000 89212888 89227691 13.7427707613813 0.702
"15" "GABPB2" 17 1000 48356680 48434687 7.96527626605958 0.834
"15" "GABRA5" 20 1000 24663150 24776749 22.5431966265264 0.324
"15" "GABRB3" 69 1000 24339786 24570020 44.0667401501987 0.859
"15" "GABRG3" 126 1e+05 24799262 25451729 203.812412692761 0.0358
"15" "GALK2" 13 1000 47235267 47409294 11.8525915107316 0.405
"15" "GANC" 19 1000 40353657 40433156 14.4532023961105 0.483
"15" "GATM" 10 1000 43440613 43458272 2.75531865834527 0.826
"15" "GCHFR" 14 1000 38843576 38847203 3.29279374241309 0.89
"15" "GCNT3" 16 1000 57696079 57699494 7.0535876915014 0.777
"15" "Gcom1" 64 1000 55671405 55797045 42.9860756024425 0.782
"15" "GJD2" 33 1000 32831970 32833981 40.4236261973891 0.254
"15" "GLCE" 24 1000 67240026 67351598 22.6125218929565 0.395
"15" "GLDN" 35 1000 49421004 49487501 27.538771085982 0.609
"15" "GNB5" 25 1000 50200414 50270857 21.2336538117833 0.489
"15" "GOLGA6" 12 1000 72149250 72161944 9.00073631611777 0.479
"15" "GOLGA6B" 2 1000 70734091 70746791 0.749745266125268 0.614
"15" "GOLGA8A" 18 1000 32458561 32487180 20.4229057943417 0.309
"15" "GOLGA8B" 1 1000 32604591 32613203 0.333338225829319 0.584
"15" "GPR176" 32 1000 37880222 38000385 40.3555441400075 0.244
"15" "GRAMD2" 9 1000 70239201 70277180 7.74363670050688 0.37
"15" "GREM1" 52 1000 30797496 30814158 19.6301606262844 0.955
"15" "GRINL1A" 21 1000 55786192 55797045 18.8954885810761 0.493
"15" "GTF2A2" 17 1000 57718357 57736985 9.16007532770142 0.658
"15" "HAPLN3" 42 1000 87221522 87239774 57.0694838091116 0.208
"15" "HCN4" 16 1e+05 71400987 71448230 52.1007987953368 0.00497
"15" "HDC" 21 1000 48321437 48345218 9.0066056038954 0.894
"15" "HDDC3" 23 1000 89275158 89276778 11.0951416578492 0.745
"15" "HDGFRP3" 13 1000 81597819 81667325 6.61943915883956 0.613
"15" "HERC1" 26 1e+05 61687869 61913200 79.0391350272043 0.01908
"15" "HERC2" 13 1000 26029782 26240890 6.36127034963191 0.713
"15" "HEXA" 3 1000 70422831 70455574 4.37759621771094 0.216
"15" "HISPPD2A" 17 1000 41612951 41664383 13.1872706828339 0.474
"15" "HMG20A" 5 1e+05 75500297 75565000 13.4227282159799 0.06048
"15" "HOMER2" 34 1000 81314789 81412477 15.5716232050368 0.868
"15" "HYPK" 13 1000 41879912 41882061 6.6985511365513 0.57
"15" "IDH2" 23 1000 88428215 88446712 30.3953568825886 0.254
"15" "IDH3A" 32 1e+05 76228773 76249939 57.5491209408427 0.08671
"15" "IGF1R" 79 1000 97010283 97325282 79.2623016922908 0.421
"15" "IL16" 41 1000 79276273 79392157 53.6440139385977 0.211
"15" "IMP3" 24 1000 73718490 73719650 20.1863029463138 0.503
"15" "INOC1" 7 1000 39058370 39195632 12.4982093111558 0.14
"15" "IQCH" 24 1000 65334241 65581193 20.5942170699833 0.465
"15" "IQGAP1" 37 1e+05 88732476 88846479 95.9965246762178 0.04399
"15" "IREB2" 25 1000 76517572 76580853 38.3998169797736 0.161
"15" "ISG20" 22 1000 86983042 86999883 20.9732056826725 0.444
"15" "ISL2" 14 1000 74416201 74421871 3.09098023079325 0.927
"15" "ISLR" 19 1000 72253139 72256265 18.5359950192399 0.4
"15" "ISLR2" 13 1000 72208767 72216196 14.3688396161062 0.339
"15" "ITGA11" 52 1000 66381095 66511546 42.0421957573115 0.642
"15" "ITPKA" 21 1000 39573413 39583039 7.96519684986179 0.844
"15" "IVD" 28 1000 38484977 38498355 14.8474186780826 0.761
"15" "JMJD7" 24 1000 39907574 39917077 8.32355418171673 0.898
"15" "KIAA0101" 8 1000 62444263 62460755 0.98491268776419 0.99
"15" "KIAA0256" 23 1000 47068258 47125922 21.0010481691579 0.479
"15" "KIAA0574" 107 1000 27199746 27650219 87.9809966806906 0.678
"15" "KIAA1024" 28 1000 77511912 77551697 11.947569076917 0.894
"15" "KIAA1199" 58 1000 78858766 79031054 63.9428767142948 0.324
"15" "KIAA1370" 34 1000 50660809 50758112 41.207898196648 0.259
"15" "KIF23" 5 1000 67493741 67527818 3.04586221349079 0.492
"15" "KIF7" 26 1e+05 87972210 87992578 60.8000449922508 0.06377
"15" "KLF13" 21 1000 29406374 29457394 21.8621419014457 0.388
"15" "KLHL25" 48 1000 84103562 84139193 76.4992410558898 0.116
"15" "LACTB" 20 1000 61201084 61221313 17.6651552811444 0.45
"15" "LARP6" 23 1000 68910942 68933552 9.22237829964232 0.694
"15" "LASS3" 38 1000 98758122 98902448 25.5998236043815 0.692
"15" "LBXCOR1" 22 1000 65904994 65913228 33.2668313448935 0.172
"15" "LCMT2" 20 1000 41407265 41410183 35.0916527853924 0.144
"15" "LCTL" 29 1000 64627590 64644889 13.4442308127858 0.845
"15" "LDHAL6B" 18 1000 57286333 57288001 31.9692814344804 0.124
"15" "LEO1" 6 1000 50017513 50051250 1.55613053435732 0.64
"15" "LINGO1" 24 1000 75692423 75711764 38.2031112382598 0.156
"15" "LINS1" 30 1000 98926957 98959927 16.4086936427706 0.809
"15" "LIPC" 82 1000 56511466 56648365 68.2268032898958 0.663
"15" "LMAN1L" 18 1000 72892246 72905152 35.5688947279963 0.148
"15" "LOC100137047-PLA2G4B" 26 1000 39907574 39927638 8.70302271736793 0.91
"15" "LOC123688" 15 1000 76586960 76616770 27.7183335076775 0.128
"15" "LOC145814" 38 1000 97329031 97366314 34.7510769187938 0.478
"15" "LOC196993" 9 1000 69189636 69194893 6.26538113967807 0.567
"15" "LOC283677" 16 1000 71522551 71639406 18.2946203586166 0.309
"15" "LOC283767" 5 1000 20287609 20296164 3.65158573188196 0.483
"15" "LOC390594" 9 1000 63156206 63157583 4.51343166481914 0.683
"15" "LOC643007" 9 1000 33022541 33022953 14.7410022824949 0.154
"15" "LOC645296" 20 1000 69420517 69421140 16.847105800266 0.506
"15" "LOC646892" 20 1000 76171981 76183448 31.1982308587318 0.135
"15" "LOXL1" 29 1000 72005841 72031531 15.1822652433619 0.821
"15" "LPCAT4" 22 1000 32438380 32446687 20.6532396493982 0.439
"15" "LRRC28" 31 1000 97609174 97744021 24.579899186388 0.583
"15" "LRRC49" 23 1000 68972040 69129490 9.96524468210043 0.739
"15" "LRRC57" 14 1000 40622013 40628292 6.61467083126625 0.574
"15" "LRRK1" 61 1000 99276982 99427840 49.2750733360447 0.608
"15" "LTK" 21 1000 39583131 39593791 6.42911093939009 0.931
"15" "LYSMD2" 21 1000 49802552 49817608 12.0517699227918 0.681
"15" "LYSMD4" 19 1000 98085134 98091149 17.0878918640522 0.478
"15" "MAGEL2" 20 1000 21439788 21442268 13.6807124384288 0.672
"15" "MAN2A2" 25 1000 89248423 89266819 13.2540385624307 0.749
"15" "MAN2C1" 7 1000 73435185 73447994 9.55401283658285 0.228
"15" "MAP1A" 13 1000 41597097 41611110 9.19938920055921 0.485
"15" "MAP2K1" 18 1000 64466264 64570936 9.45042691393973 0.729
"15" "MAP2K5" 48 1000 65622074 65886506 56.1085698321422 0.284
"15" "MAPK6" 13 1000 50098738 50145754 10.3957018068691 0.506
"15" "MAPKBP1" 30 1000 39853923 39907345 7.39496375544104 0.93
"15" "MCTP2" 72 1000 92642498 92823267 71.9508075414545 0.473
"15" "MEF2A" 28 1000 97956184 98071524 13.9569956356774 0.816
"15" "MEGF11" 91 1000 63974687 64333129 93.0115607521322 0.413
"15" "MEIS2" 73 1000 34970523 35180792 84.3845054763897 0.254
"15" "MESDC1" 11 1000 79081027 79083400 6.70891229886915 0.689
"15" "MESDC2" 12 1000 79055149 79069260 6.37972303180087 0.743
"15" "MESP1" 23 1000 88094109 88095545 20.4466671670588 0.366
"15" "MESP2" 28 1000 88120592 88122986 34.6693731195856 0.245
"15" "MEX3B" 24 1000 80121182 80125416 6.22167276881356 0.977
"15" "MFAP1" 16 1000 41884024 41904243 9.46672925875093 0.526
"15" "MFGE8" 33 1000 87242917 87257667 43.412081636017 0.237
"15" "MGA" 23 1000 39739901 39849433 4.99611453952676 0.868
"15" "MKRN3" 20 1000 21361546 21364259 16.4404054743331 0.508
"15" "MNS1" 12 1000 54508298 54544627 6.5313136516034 0.622
"15" "MORF4L1" 15 1000 76952226 76977129 9.02234325791116 0.631
"15" "MPI" 21 1000 72969462 72977618 31.4358289692573 0.201
"15" "MRPL46" 12 1000 86803712 86811637 15.2390330081945 0.27
"15" "MRPS11" 14 1000 86811687 86822499 22.8172960027005 0.166
"15" "MTFMT" 17 1000 63080902 63109030 8.79716423806607 0.644
"15" "MTHFS" 30 1e+05 77924372 77976425 53.7409104194792 0.07818
"15" "MTMR10" 33 1000 29018435 29071099 31.8008047587397 0.408
"15" "MTMR15" 21 1000 28983420 29022600 23.2780801219652 0.358
"15" "MYEF2" 2 1000 46218920 46257850 0.897018894983571 0.644
"15" "MYO1E" 56 1000 57215854 57452363 68.5597500680162 0.258
"15" "MYO5A" 27 1000 50386769 50608539 23.2375257850871 0.488
"15" "MYO5C" 29 1000 50271811 50375262 29.4669148210795 0.414
"15" "MYO9A" 25 1000 69905414 70197476 21.723656962229 0.377
"15" "NARG2" 19 1000 58499099 58558636 10.0085000124454 0.778
"15" "NDN" 21 1000 21481646 21483543 22.724040459388 0.338
"15" "NDNL2" 20 1000 27347649 27349309 21.0264430064005 0.345
"15" "NDUFAF1" 9 1000 39466842 39481934 8.42606658707051 0.364
"15" "NEDD4" 48 1000 53906413 54073127 61.6860057587421 0.206
"15" "NEIL1" 7 1000 73426462 73434641 9.55401283658285 0.224
"15" "NEO1" 24 1e+06 71131927 71384598 104.196115402618 0.002705
"15" "NGRN" 29 1000 88609898 88616447 32.7277014616612 0.322
"15" "NIPA1" 25 1000 20594719 20637877 14.9302417770065 0.819
"15" "NIPA2" 33 1000 20556787 20585849 16.8914854412169 0.906
"15" "NMB" 16 1000 82999363 83002806 16.7927223944916 0.348
"15" "NOLA3" 23 1000 32421208 32422654 20.6620541630489 0.477
"15" "NOPE" 20 1000 63460877 63502463 26.9677629315455 0.204
"15" "NOX5" 13 1000 67009917 67136127 14.7412595568363 0.314
"15" "NPTN" 11 1000 71639409 71712806 10.6861238524239 0.365
"15" "NR2E3" 15 1000 69889947 69897651 9.95992115195038 0.584
"15" "NR2F2" 20 1000 94674949 94683047 12.1104928301741 0.792
"15" "NRG4" 8 1000 74022898 74091840 2.76513198195168 0.867
"15" "NTRK3" 96 1000 86220991 86600665 77.9115765870657 0.648
"15" "NUSAP1" 15 1000 39412217 39460540 13.5462238200909 0.368
"15" "OAZ2" 9 1000 62766825 62782515 6.47090198276889 0.515
"15" "OCA2" 79 1000 25673615 26018053 75.9047185247358 0.484
"15" "ODF3L1" 14 1000 73803373 73807082 10.704550094935 0.458
"15" "OIP5" 14 1000 39388757 39412111 12.9995769609164 0.355
"15" "ONECUT1" 27 1000 50836644 50869501 25.7049530108007 0.438
"15" "OR4F15" 15 1000 100175912 100176851 18.9282473661913 0.272
"15" "OR4F6" 15 1000 100163445 100164384 16.1096925861454 0.336
"15" "OSTbeta" 12 1000 63129365 63132592 7.01293125552078 0.626
"15" "OTUD7A" 46 1000 29562620 29734834 26.254580111351 0.795
"15" "PAK6" 36 1000 38296920 38356980 28.8614448747715 0.638
"15" "PAQR5" 10 1000 67378347 67487030 8.31020546075324 0.424
"15" "PARP16" 13 1000 63337489 63366071 6.59260361438383 0.698
"15" "PARP6" 7 1000 70320575 70350682 5.02223807994461 0.408
"15" "PCSK6" 121 1000 99661655 99847710 78.1363540672324 0.936
"15" "PDCD7" 6 1000 63196769 63213227 0.682579637218397 0.948
"15" "PDE8A" 49 1000 83326208 83483376 34.5020416229433 0.677
"15" "PDIA3" 13 1000 41825881 41852096 7.18862006876325 0.541
"15" "PEX11A" 14 1000 88027290 88034962 15.4488456605221 0.318
"15" "PGBD4" 15 1000 32181565 32183883 6.99470919255725 0.86
"15" "PIAS1" 16 1e+05 66133625 66267458 64.1758925437361 0.01915
"15" "PIF1" 11 1000 62894886 62904891 5.37479758059348 0.695
"15" "PIGB" 15 1000 53398424 53435138 2.45150383528077 0.992
"15" "PKM2" 9 1000 70278423 70310738 6.51340406624506 0.405
"15" "PLA2G4B" 24 1000 39918302 39927638 8.22054499670229 0.897
"15" "PLA2G4D" 46 1000 40147172 40174044 42.8595177623241 0.487
"15" "PLA2G4E" 43 1000 40063243 40089737 25.7382044605586 0.802
"15" "PLA2G4F" 31 1000 40220688 40236102 47.0427485898185 0.126
"15" "PLCB2" 41 1000 38367389 38387466 26.0472517583115 0.846
"15" "PLDN" 16 1000 43666708 43689201 4.58835529406699 0.951
"15" "PLEKHO2" 19 1000 62921187 62947254 27.0173705762684 0.224
"15" "PLIN" 22 1e+05 88008602 88023595 43.8201396647829 0.093
"15" "PML" 26 1000 72074066 72127208 16.3354865665816 0.634
"15" "POLG" 14 1e+05 87660539 87679030 30.5170894822801 0.09533
"15" "PPCDC" 12 1000 73102979 73130120 7.52715063684263 0.628
"15" "PPIB" 5 1000 62235066 62242407 3.13240022248713 0.562
"15" "PPP1R14D" 14 1000 38894934 38908199 3.03508998591943 0.939
"15" "PRC1" 36 1000 89310271 89338808 14.4092580027976 0.886
"15" "PRTG" 38 1000 53698892 53822469 60.4569053645265 0.146
"15" "PSMA4" 20 1000 76619801 76628618 30.9244689133647 0.184
"15" "PSTPIP1" 20 1000 75074519 75116726 17.0959003502598 0.457
"15" "PTPLAD1" 13 1000 63609879 63657746 12.3229811962371 0.413
"15" "PTPN9" 15 1000 73546514 73658680 13.7885586642974 0.346
"15" "PUNC" 20 1000 63406517 63457431 23.8083886346998 0.299
"15" "PYGO1" 23 1000 53625512 53668342 20.8113047449057 0.494
"15" "RAB11A" 14 1000 63948849 63968846 19.727980905624 0.233
"15" "RAB27A" 25 1000 53283091 53369293 21.3984986583387 0.496
"15" "RAB8B" 21 1000 61268780 61347026 24.7973185586992 0.294
"15" "RAD51" 14 1000 38774650 38811648 3.38066881575778 0.866
"15" "RASGRF1" 55 1000 77041340 77169895 59.1419127378953 0.346
"15" "RASGRP1" 32 1000 36567593 36644299 14.2955533455444 0.869
"15" "RASL12" 11 1000 63132727 63147441 7.00890405038673 0.552
"15" "RBPMS2" 7 1000 62819147 62854823 5.00155797743105 0.572
"15" "RCCD1" 27 1000 89299109 89307359 10.1618067009156 0.848
"15" "RCN2" 16 1000 75011170 75029300 13.1212872115055 0.486
"15" "RFXDC2" 20 1000 54170022 54322775 7.0172262793532 0.883
"15" "RGMA" 56 1000 91387640 91433437 77.555526434367 0.132
"15" "RHCG" 21 1000 87815643 87840803 16.7517129887708 0.526
"15" "RHOV" 13 1000 38952193 38953731 14.7731065050095 0.267
"15" "RLBP1" 17 1000 87554101 87565926 29.0060412405424 0.158
"15" "RNF111" 14 1000 57067156 57176545 6.55037287703129 0.791
"15" "RORA" 227 1000 58576754 59308794 205.84105747862 0.63
